column,key,value
PA11,7213,"Sheet-metal workers [incl. Panel Beater, Coppersmith, Tinsmith]                                      "
PA11,7214,Structural-metal preparers & erectors                                                                
PA11,7215,Riggers & cable splicers                                                                             
PA11,7216,Underwater workers [incl. Frogman]                                                                   
PA11,7220,"BLACKSMITHS, TOOL-MAKERS ETC TRADES WORKERS                                                          "
PA11,7221,"Blacksmiths, hammer-smiths & forging press workers                                                   "
PA11,7222,Tool-makers etc workers [incl. Locksmith]                                                            
PA11,7223,"Machine-tool setters & setter-operators [Metal driller, Turner]                                      "
PA11,7224,"Metal wheel-grinders, polishers & tool sharpeners                                                    "
PA11,7230,MACHINERY MECHANICS & FITTERS                                                                        
PA11,7231,Motor vehicle mechanics & fitters [incl. Bicycle Repairman]                                          
PA11,7232,Aircraft engine mechanics & fitters                                                                  
PA11,7233,[Industrial & agricultural] machinery mechanics & fitters                                            
PA11,7234,[Unskilled garage worker] [incl. Oiler-Greaser]                                                      
PA11,7240,ELECTRICAL & ELECTRONIC EQUIPMENT MECHANICS & FITTERS                                                
PA11,7241,Electrical mechanics & fitters [incl. Office Machine Repairman]                                      
PA11,7242,Electronics fitters                                                                                  
PA11,7243,Electronics mechanics & servicers                                                                    
PA11,7244,Telegraph & telephone installers & servicers                                                         
PA11,7245,"Electrical line installers, repairers & cable jointers                                               "
PA11,7300,"PRECISION, HANDICRAFT, PRINTING ETC TRADES WORKERS                                                   "
PA11,7310,PRECISION WORKERS IN METAL ETC MATERIALS                                                             
PA11,7311,"Precision-instr. makers & repairers [incl. Dental, Watch Maker]                                      "
PA11,7312,Musical-instrument makers & tuners                                                                   
PA11,7313,Jewellery & precious-metal workers [incl. Goldsmith]                                                 
PA11,7320,"POTTERS, GLASS-MAKERS ETC TRADES WORKERS                                                             "
PA11,7321,"Abrasive wheel formers, potters etc workers                                                          "
PA11,7322,"Glass-makers, cutters, grinders & finishers                                                          "
PA11,7323,Glass engravers & etchers                                                                            
PA11,7324,Glass ceramics etc decorative painters                                                               
PA11,7330,"HANDICRAFT WORKERS IN WOOD,TEXTILE, LEATHER ETC                                                      "
PA11,7331,Handicraft workers in wood etc materials                                                             
PA11,7332,Handicraft workers in textile leather etc materials                                                  
PA11,7340,PRINTING ETC TRADES WORKERS                                                                          
PA11,7341,Compositors typesetters etc workers                                                                  
PA11,7342,Stereotypers & electrotypers                                                                         
PA11,7343,Printing engravers & etchers                                                                         
PA11,7344,Photographic etc workers [incl. Darkroom worker]                                                     
PA11,7345,Bookbinders etc workers                                                                              
PA11,7346,"Silk-screen, block & textile printers                                                                "
PA11,7400,OTHER CRAFT ETC TRADES WORKERS                                                                       
PA11,7410,FOOD PROCESSING ETC TRADES WORKERS                                                                   
PA11,7411,"Butchers, fishmongers etc food preparers                                                             "
PA11,7412,"Bakers, pastry-cooks & confectionery makers                                                          "
PA11,7413,Dairy-products makers                                                                                
PA11,7414,"Fruit, vegetable etc preservers                                                                      "
PA11,7415,Food & beverage tasters & graders                                                                    
PA11,7416,Tobacco preparers & tobacco products makers                                                          
PA11,7420,"WOOD TREATERS, CABINET-MAKERS ETC TRADES WORKERS                                                     "
PA11,7421,"Wood treaters [incl. Wood Grader, Wood Impregnator]                                                  "
PA11,7422,"Cabinet-makers etc workers [incl. Cartwright, Cooper]                                                "
PA11,7423,Woodworking-machine setters & setter-operators                                                       
PA11,7424,"Basketry weavers, brush makers etc workers [incl. Broom Maker]                                       "
PA11,7430,"TEXTILE, GARMENT ETC TRADES WORKERS                                                                  "
PA11,7431,Fibre preparers                                                                                      
PA11,7432,"Weavers, knitters etc workers                                                                        "
PA11,7433,"Tailors, dressmakers & hatters [incl. Milliner]                                                      "
PA11,7434,Furriers etc workers                                                                                 
PA11,7435,"Textile, leather etc pattern-makers & cutters                                                        "
PA11,7436,"Sewers, embroiderers etc workers                                                                     "
PA11,7437,Upholsterers etc workers                                                                             
PA11,7440,"PELT, LEATHER & SHOEMAKING TRADES WORKERS                                                            "
PA11,7441,"Pelt dressers, tanners & fellmongers                                                                 "
PA11,7442,Shoe-makers etc workers                                                                              
PA11,7500,[SKILLED WORKERS NFS]                                                                                
PA11,7510,[MANUAL FOREMEN NFS --NON-FARM--]                                                                    
PA11,7520,"[SKILLED WORKERS NFS] [incl. Craftsman, Artisan, Tradesman]                                          "
PA11,7530,[APPRENTICE SKILLED WORK NFS]                                                                        
PA11,8000,PLANT & MACHINE OPERATORS & ASSEMBLERS                                                               
PA11,8100,STATIONARY-PLANT ETC OPERATORS                                                                       
PA11,8110,MINING- & MINERAL-PROCESSING PLANT OPERATORS                                                         
PA11,8111,Mining-plant operators                                                                               
PA11,8112,Mineral-ore- & stone-processing-plant operators                                                      
PA11,8113,Well drillers & borers etc workers                                                                   
PA11,8120,METAL-PROCESSING-PLANT OPERATORS                                                                     
PA11,8121,Ore & metal furnace operators                                                                        
PA11,8122,"Metal melters, casters & rolling-mill operators                                                      "
PA11,8123,Metal-heat-treating-plant operators                                                                  
PA11,8124,Metal drawers & extruders                                                                            
PA11,8130,"GLASS, CERAMICS ETC PLANT OPERATORS                                                                  "
PA11,8131,Glass & ceramics kiln etc machine operators                                                          
PA11,8139,"Glass, ceramics etc plant operators nec                                                              "
PA11,8140,WOOD-PROCESSING- & PAPERMAKING-PLANT OPERATORS                                                       
PA11,8141,Wood-processing-plant operators [incl. Sawyer]                                                       
PA11,8142,Paper-pulp plant operators                                                                           
PA11,8143,Papermaking-plant operators                                                                          
PA11,8150,CHEMICAL-PROCESSING-PLANT OPERATORS                                                                  
PA11,8151,Crushing- grinding- & chemical-mixing machinery operators                                            
PA11,8152,Chemical-heat-treating-plant operators                                                               
PA11,8153,Chemical-filtering- & separating-equipment operators                                                 
PA11,8154,Chemical-still & reactor operators                                                                   
PA11,8155,Petroleum- & natural-gas-refining-plant operators                                                    
PA11,8159,Chemical-processing-plant operators nec                                                              
PA11,8160,POWER-PRODUCTION ETC PLANT OPERATORS                                                                 
PA11,8161,Power-production plant operators                                                                     
PA11,8162,Steam-engine & boiler operators [incl. Stoker]                                                       
PA11,8163,Incinerator water-treatment etc plant operators                                                      
PA11,8170,AUTOMATED-ASSEMBLY-LINE & INDUSTRIAL-ROBOT OPERATORS                                                 
PA11,8171,Automated-assembly-line operators                                                                    
PA11,8172,Industrial-robot operators                                                                           
PA11,8200,MACHINE OPERATORS & ASSEMBLERS                                                                       
PA11,8210,METAL- & MINERAL-PRODUCTS MACHINE OPERATORS                                                          
PA11,8211,Machine-tool operators [incl. Machine Operator nfs]                                                  
PA11,8212,Cement & other mineral products machine operators                                                    
PA11,8220,CHEMICAL-PRODUCTS MACHINE OPERATORS                                                                  
PA11,8221,Pharmaceutical- & toiletry-products machine operators                                                
PA11,8222,Ammunition- & explosive-products machine operators                                                   
PA11,8223,Metal finishing- plating- & coating-machine operators                                                
PA11,8224,Photographic-products machine operators                                                              
PA11,8229,Chemical-products machine operators nec                                                              
PA11,8230,RUBBER- & PLASTIC-PRODUCTS MACHINE OPERATORS                                                         
PA11,8231,Rubber-products machine operators                                                                    
PA11,8232,Plastic-products machine operators                                                                   
PA11,8240,WOOD-PRODUCTS MACHINE OPERATORS                                                                      
PA11,8250,"PRINTING-, BINDING- & PAPER-PRODUCTS MACHINE OPERATORS                                               "
PA11,8251,Printing-machine operators                                                                           
PA11,8252,Bookbinding-machine operators                                                                        
PA11,8253,Paper-products machine operators                                                                     
PA11,8260,"TEXTILE-, FUR- & LEATHER-PRODUCTS MACHINE OPERATORS                                                  "
PA11,8261,"Fibre-preparing-, spinning- & winding machine operators                                              "
PA11,8262,Weaving- & knitting-machine operators                                                                
PA11,8263,Sewing-machine operators                                                                             
PA11,8264,"Bleaching-, dyeing- & cleaning-machine operators                                                     "
PA11,8265,Fur- & leather-preparing-machine operators                                                           
PA11,8266,Shoemaking- etc machine operators                                                                    
PA11,8269,"Textile-, fur- & leather-products machine operators nec                                              "
PA11,8270,FOOD ETC PRODUCTS MACHINE OPERATORS                                                                  
PA11,8271,Meat- & fish-processing-machine operators                                                            
PA11,8272,Dairy-products machine operators                                                                     
PA11,8273,Grain- & spice-milling-machine operators                                                             
PA11,8274,Baked-goods cereal & chocolate-products machine operators                                            
PA11,8275,"Fruit-, vegetable- & nut-processing-machine operators                                                "
PA11,8276,Sugar production machine operators                                                                   
PA11,8277,"Tea-, coffee- & cocoa-processing-machine operators                                                   "
PA11,8278,Brewers- wine & other beverage machine operators                                                     
PA11,8279,Tobacco production machine operators                                                                 
PA11,8280,ASSEMBLERS                                                                                           
PA11,8281,Mechanical-machinery assemblers [incl. Car Assembly Line Worker]                                     
PA11,8282,Electrical-equipment assemblers                                                                      
PA11,8283,Electronic-equipment assemblers                                                                      
PA11,8284,"Metal-, rubber- & plastic-products assemblers                                                        "
PA11,8285,Wood etc products assemblers                                                                         
PA11,8286,"Paperboard, textile etc products assemblers                                                          "
PA11,8290,OTHER MACHINE OPERATORS & ASSEMBLERS                                                                 
PA11,8300,DRIVERS & MOBILE-PLANT OPERATORS                                                                     
PA11,8310,LOCOMOTIVE-ENGINE DRIVERS ETC WORKERS                                                                
PA11,8311,Locomotive-engine drivers                                                                            
PA11,8312,Railway brakers signallers & shunters                                                                
PA11,8320,MOTOR-VEHICLE DRIVERS [incl. Driver nfs]                                                             
PA11,8321,Motor-cycle drivers                                                                                  
PA11,8322,"Car, taxi & van drivers [incl. Taxi Owner nfs]                                                       "
PA11,8323,Bus & tram drivers                                                                                   
PA11,8324,Heavy truck & lorry drivers                                                                          
PA11,8330,AGRICULTURAL & OTHER MOBILE PLANT OPERATORS                                                          
PA11,8331,Motorised farm & forestry plant operators [incl. Tractor Driver]                                     
PA11,8332,Earth-moving- etc plant operators [incl. Bulldozer Driver]                                           
PA11,8333,"Crane, hoist etc plant operators                                                                     "
PA11,8334,Lifting-truck operators                                                                              
PA11,8340,"SHIPS DECK CREWS ETC WORKERS [incl. Boatman, Deck Hand, Sailor]                                      "
PA11,8400,SEMI-SKILLED WORKERS NFS [Incl. Production Process Worker nfs]                                       
PA11,9000,ELEMENTARY OCCUPATIONS                                                                               
PA11,9100,SALES & SERVICES ELEMENTARY OCCUPATIONS                                                              
PA11,9110,STREET VENDORS ETC WORKERS                                                                           
PA11,9111,Street food vendors                                                                                  
PA11,9112,"Street vendors non-food products [incl. Hawker, Pedlar]                                              "
PA11,9113,"Door-to-door & tel. salespersons [incl. Solicitor, Canvasser]                                        "
PA11,9120,STREET SERVICES ELEMENTARY OCCUPATIONS [incl. Billposter]                                            
PA11,9130,DOMESTIC ETC HELPERS CLEANERS & LAUNDERERS                                                           
PA11,9131,"Domestic helpers & cleaners [incl. Housemaid, Housekeeper nfs]                                       "
PA11,9132,"Helpers & cleaners in establishments [Kitchen Hand, Chambermaid]                                     "
PA11,9133,Hand-launderers & pressers                                                                           
PA11,9140,"BUILDING CARETAKERS, WINDOW ETC CLEANERS                                                             "
PA11,9141,"Building caretakers [incl. Janitor, Sexton, Verger]                                                  "
PA11,9142,"Vehicle, window etc cleaners                                                                         "
PA11,9150,"MESSENGERS, PORTERS, DOORKEEPERS ETC WORKERS                                                         "
PA11,9151,"Messengers, package & luggage porters & deliverers                                                   "
PA11,9152,"Doorkeepers, watch-persons etc workers                                                               "
PA11,9153,"Vending-machine money collectors, meter readers etc workers                                          "
PA11,9160,GARBAGE COLLECTORS ETC LABOURERS                                                                     
PA11,9161,Garbage collectors [incl. Dustwoman]                                                                 
PA11,9162,Sweepers etc labourers [incl. Odd-Job Worker]                                                        
PA11,9200,"AGRICULTURAL, FISHERY ETC LABOURERS                                                                  "
PA11,9210,"AGRICULTURAL, FISHERY ETC LABOURERS                                                                  "
PA11,9211,"Farm-hands & labourers [incl. Cowherd, Farm Helper, Fruit Picker]                                    "
PA11,9212,Forestry labourers                                                                                   
PA11,9213,"Fishery, hunting & trapping labourers                                                                "
PA11,9300,"LABOURERS IN MINING, CONSTRUCTION, MANUFACTURING & TRANSPORT                                         "
PA11,9310,MINING & CONSTRUCTION LABOURERS                                                                      
PA11,9311,Mining & quarrying labourers                                                                         
PA11,9312,Construction & maintenance labourers: roads dams etc                                                 
PA11,9313,"Building construction labourers [incl. Handyman, Hod Carrier]                                        "
PA11,9320,MANUFACTURING LABOURERS                                                                              
PA11,9321,"Assembling labourers [incl. Sorter, Bottle Sorter, Winder]                                           "
PA11,9322,Handpackers & other manufacturing labourers [incl. Crater]                                           
PA11,9330,TRANSPORT LABOURERS & FREIGHT HANDLERS                                                               
PA11,9331,Hand or pedal vehicle drivers [incl. Rickshaw Driver]                                                
PA11,9332,Drivers of animal-drawn vehicles & machinery                                                         
PA11,9333,"Freight handlers [incl. Docker, Loader, Longshoreman, Remover]                                       "
PA11,9501,Housewife                                                                                            
PA11,9502,Student                                                                                              
PA11,9503,"Social beneficiary (unemployed, retired, sickness, etc.)                                             "
PA11,9504,Do not know                                                                                          
PA11,9505,"Vague(a good job, a quiet job, a well paid job, an office job)                                       "
PA11,9997,N/A                                                                                                  
PA11,9998,Invalid                                                                                              
PA11,9999,Missing                                                                                             
PA09,1001,Less than 100 leva                                             
PA09,1002,100 leva or more - less than 500 leva                          
PA09,1003,500 leva or more - less than 1000 leva                         
PA09,1004,1000 leva or more - less than 1500 leva                        
PA09,1005,1500 leva or more                                              
PA09,1701,Less than COP 50000                                           
PA09,1702,COP 50000 or more - less than COP500000                      
PA09,1703,COP500000 or more - less than COP1000000                     
PA09,1704,COP1000000 or more - less than COP1500000                    
PA09,1705,COP1500000 or more                                            
PA09,2761,Less than 10 eruo                                              
PA09,2762,10 eruo or more - less than 1200 euro                          
PA09,2763,1200 euro or more - less than 2400 euro                        
PA09,2764,2400 euro or more - less than 3600 euro                        
PA09,2765,3600 euro or more                                              
PA09,2081,Less than 500 Dkr                                              
PA09,2082,500 Dkr or more - less than 4000 Dkr                           
PA09,2083,4000 Dkr or more - less than 8000 Dkr                          
PA09,2084,8000 Dkr or more - less than 12000 Dkr                         
PA09,2085,12000 Dkr or more                                              
PA09,3441,Less than HK5000                                              
PA09,3442,HK5000 or more - less than HK10000                           
PA09,3443,HK10000 or more - less than HK50000                          
PA09,3444,HK50000 or more - less than HK100000                         
PA09,3445,HK100000 or more                                              
PA09,1911,Less than 2000 kuna                                            
PA09,1912,2000 kuna or more - less than 5000 kuna                        
PA09,1913,5000 kuna or more - less than 8000 kuna                        
PA09,1914,8000 kuna or more - less than 11000 kuna                       
PA09,1915,11000 kuna or more                                             
PA09,3521,Less than 10000 Ikr                                            
PA09,3522,10000 Ikr or more - less than 50000 Ikr                        
PA09,3523,50000 Ikr or more - less than 90000 Ikr                        
PA09,3524,90000 Ikr or more - less than 130000 Ikr                       
PA09,3525,130000 Ikr or more                                             
PA09,3801,Less than 100 euro                                             
PA09,3802,100 euro or more - less than 200 euro                          
PA09,3803,200 euro or more - less than 300 euro                          
PA09,3804,300 euro or more - less than 400 euro                          
PA09,3805,400 euro or more                                               
PA09,4101,Less than 1500000 won                                          
PA09,4102,1500000 won or more - less than 3000000 won                    
PA09,4103,3000000 won or more - less than 4500000 won                    
PA09,4104,4500000 won or more - less than 6000000 won                    
PA09,4105,6000000 won or more                                            
PA09,4421,Less than 100 euro                                             
PA09,4422,100 euro or more - less than 800 euro                          
PA09,4423,800 euro or more - less than 1600 euro                         
PA09,4424,1600 euro or more - less than 2400 euro                        
PA09,4425,2400 euro or more                                              
PA09,4461,Less than MOP10000                                            
PA09,4462,MOP10000 or more - less than MOP20000                        
PA09,4463,MOP20000 or more - less than MOP30000                        
PA09,4464,MOP30000 or more - less than MOP40000                        
PA09,4465,MOP40000 or more                                              
PA09,5541,Less than NZ200                                               
PA09,5542,NZ200 or more - less than NZ3000                             
PA09,5543,NZ3000 or more - less than NZ6000                            
PA09,5544,NZ6000 or more - less than NZ9000                            
PA09,5545,NZ9000 or more                                                
PA09,6161,Less than 300 zlotych                                          
PA09,6162,300 zlotych or more - less than 600 zlotych                    
PA09,6163,600 zlotych or more - less than 1200 zlotych                   
PA09,6164,1200 zlotych or more - less than 2500 zlotych                  
PA09,6165,2500 zlotych or more                                           
PA09,6201,Less than 20 euro                                              
PA09,6202,20 euro or more - less than 4000 euro                          
PA09,6203,4000 euro or more - less than 8000 euro                        
PA09,6204,8000 euro or more - less than 12000 euro                       
PA09,6205,12000 euro or more                                             
PA09,6341,Less than QR 1000                                              
PA09,6342,QR 1000 or more - less than QR 6000                            
PA09,6343,QR 6000 or more - less than QR 11000                           
PA09,6344,QR 11000 or more - less than QR 16000                          
PA09,6345,QR 16000 or more                                               
PA09,7921,Less than YTL 600                                              
PA09,7922,YTL 600 or more - less than YTL 1200                           
PA09,7923,YTL 1200 or more - less than YTL 5000                          
PA09,7924,YTL 5000 or more - less than YTL 15000                         
PA09,7925,YTL 15000 or more       
PA09,9998,Invalid
PA09,9999,Missing
 INCOME,1001,Less than 2000 leva                                                    
 INCOME,1002,2000 leva or more - less than 3000 leva                                
 INCOME,1003,3000 leva or more - less than 4000 leva                                
 INCOME,1004,4000 leva or more - less than 5000 leva                                
 INCOME,1005,5000 leva or more - less than 6000 leva                                
 INCOME,1006,6000 leva or more                                                      
 INCOME,1701,Less than COP6000000                                                  
 INCOME,1702,COP6000000 or more - less than COP9000000                            
 INCOME,1703,COP9000000 or more - less than COP12000000                           
 INCOME,1704,COP12000000 or more - less than COP15000000                          
 INCOME,1705,COP15000000 or more - less than COP18000000                          
 INCOME,1716,COP18000000 or more                                                   
 INCOME,2761,Less than 20000 euro                                                   
 INCOME,2762,20000 euro or more - less than 30000 euro                              
 INCOME,2763,30000 euro or more - less than 40000 euro                              
 INCOME,2764,40000 euro or more - less than 50000 euro                              
 INCOME,2765,50000 euro or more - less than 60000 euro                              
 INCOME,2766,60000 euro or more                                                     
 INCOME,2081,Less than 200000 Dkr                                                   
 INCOME,2082,200000 Dkr or more - less than 300000 Dkr                              
 INCOME,2083,300000 Dkr or more - less than 400000 Dkr                              
 INCOME,2084,400000 Dkr or more - less than 500000 Dkr                              
 INCOME,2085,500000 Dkr or more - less than 600000 Dkr                              
 INCOME,2086,600000 Dkr or more                                                     
 INCOME,3441,Less than HK10000                                                     
 INCOME,3442,HK10000 or more - less than HK15000                                  
 INCOME,3443,HK15000 or more - less than HK20000                                  
 INCOME,3444,HK20000 or more - less than HK25000                                  
 INCOME,3445,HK25000 or more - less than HK30000                                  
 INCOME,3446,HK30000 or more                                                       
 INCOME,1911,Less than 2000 kuna                                                    
 INCOME,1912,2000 kuna or more - less than 4000 kuna                                
 INCOME,1913,4000 kuna or more - less than 6000 kuna                                
 INCOME,1914,6000 kuna or more - less than 8000 kuna                                
 INCOME,1915,8000 kuna or more - less than 10000 kuna                               
 INCOME,1916,10000 kuna or more                                                     
 INCOME,3521,Less than 2250000 Ikr                                                  
 INCOME,3522,2250000 Ikr or more - less than 3375000 Ikr                            
 INCOME,3523,3375000 Ikr or more - less than 4500000 Ikr                            
 INCOME,3524,4500000 Ikr or more - less than 5625000 Ikr                            
 INCOME,3525,5625000 Ikr or more - less than 6750000 Ikr                            
 INCOME,3526,6750000 Ikr or more                                                    
 INCOME,4101,Less than 15000000 won                                                 
 INCOME,4102,15000000 won or more - less than 25000000 won                          
 INCOME,4103,25000000 won or more - less than 35000000 won                          
 INCOME,4104,35000000 won or more - less than 45000000 won                          
 INCOME,4105,45000000 won or more - less than 55000000 won                          
 INCOME,4106,55000000 won or more                                                   
 INCOME,4421,Less than 20000 euro                                                   
 INCOME,4422,20000 euro or more - less than 35000 euro                              
 INCOME,4423,35000 euro or more - less than 50000 euro                              
 INCOME,4424,50000 euro or more - less than 65000 euro                              
 INCOME,4425,65000 euro or more - less than 80000 euro                              
 INCOME,4426,80000 euro or more                                                     
 INCOME,4461,Less than MOP72000                                                    
 INCOME,4462,MOP72000 or more - less than MOP144000                               
 INCOME,4463,MOP144000 or more - less than MOP216000                              
 INCOME,4464,MOP216000 or more - less than MOP288000                              
 INCOME,4465,MOP288000 or more - less than MOP360000                              
 INCOME,4466,MOP360000 or more                                                     
 INCOME,5541,Less than NZ30000                                                     
 INCOME,5542,NZ30000 or more - less than NZ45000                                  
 INCOME,5543,NZ45000 or more - less than NZ60000                                  
 INCOME,5544,NZ60000 or more - less than NZ75000                                  
 INCOME,5545,NZ75000 or more - less than NZ90000                                  
 INCOME,5546,NZ90000 or more                                                       
 INCOME,6161,Less than 600 zlotych                                                  
 INCOME,6162,600 zlotych or more - less than 1200 zlotych                           
 INCOME,6163,1200 zlotych or more - less than 1800 zlotych                          
 INCOME,6164,1800 zlotych or more - less than 2400 zlotych                          
 INCOME,6165,2400 zlotych or more - less than 3000 zlotych                          
 INCOME,6166,3000 zlotych or more                                                   
 INCOME,6201,Less than 1000 euro                                                    
 INCOME,6202,1000 euro or more - less than 15000 euro                               
 INCOME,6203,15000 euro or more - less than 20000 euro                              
 INCOME,6204,20000 euro or more - less than 25000 euro                              
 INCOME,6205,25000 euro or more - less than 30000 euro                              
 INCOME,6206,30000 euro or more                                                     
 INCOME,6341,Less than QR 50000                                                     
 INCOME,6342,QR 50000 or more - less than QR 75000                                  
 INCOME,6343,QR 75000 or more - less than QR 100000                                 
 INCOME,6344,QR 100000 or more - less than QR 125000                                
 INCOME,6345,QR 125000 or more - less than QR 150000                                
 INCOME,6346,QR 150000 or more                                                      
 INCOME,7921,Less than YTL 6000                                                     
 INCOME,7922,YTL 6000 or more - less than YTL 12000                                 
 INCOME,7923,YTL 12000 or more - less than YTL 24000                                
 INCOME,7924,YTL 24000 or more - less than YTL 48000                                
 INCOME,7925,YTL 48000 or more - less than YTL 72000                                
 INCOME,7926,YTL 72000 or more
 INCOME,9998,Invalid
 INCOME,9999,Missing 
